,Country,Type,Height,Year,millionm2,glt100,clt100,Region,lev,Rate,lev1,glt,clt,Total
6415,Austria,Non-Residential,7 to 12,2049,0.012651285,0.00078147,0.003352591,West Europe,Low,0.481365236,Conservative Estimate,0.376172431,1.613820529,1.98999296
6416,Austria,Non-Residential,7 to 12,2049,0.012651285,0.00078147,0.003352591,West Europe,Medium (likely),0.680576558,Optimistic Estimate,0.531850077,2.281694521,2.813544598
6417,Austria,Non-Residential,7 to 12,2049,0.012651285,0.00078147,0.003352591,West Europe,High,0.790448671,Extreme Estimate,0.617711824,2.650050726,3.267762549
6418,France,Non-Residential,7 to 12,2049,0.576603345,0.035616789,0.152799886,West Europe,Low,0.481365236,Conservative Estimate,17.14468386,73.55255339,90.69723725
6419,France,Non-Residential,7 to 12,2049,0.576603345,0.035616789,0.152799886,West Europe,Medium (likely),0.680576558,Optimistic Estimate,24.23995141,103.9920208,128.2319722
6420,France,Non-Residential,7 to 12,2049,0.576603345,0.035616789,0.152799886,West Europe,High,0.790448671,Extreme Estimate,28.15324324,120.7804672,148.9337104
6421,Germany,Non-Residential,7 to 12,2049,0.556744306,0.034390096,0.147537241,West Europe,Low,0.481365236,Conservative Estimate,16.55419657,71.01929888,87.57349545
6422,Germany,Non-Residential,7 to 12,2049,0.556744306,0.034390096,0.147537241,West Europe,Medium (likely),0.680576558,Optimistic Estimate,23.40509302,100.4103877,123.8154808
6423,Germany,Non-Residential,7 to 12,2049,0.556744306,0.034390096,0.147537241,West Europe,High,0.790448671,Extreme Estimate,27.18360551,116.6206162,143.8042217
6424,Italy,Non-Residential,7 to 12,2049,0.304981146,0.018838685,0.080820004,West Europe,Low,0.481365236,Conservative Estimate,9.068288238,38.90394015,47.97222839
6425,Italy,Non-Residential,7 to 12,2049,0.304981146,0.018838685,0.080820004,West Europe,Medium (likely),0.680576558,Optimistic Estimate,12.82116766,55.00419994,67.82536761
6426,Italy,Non-Residential,7 to 12,2049,0.304981146,0.018838685,0.080820004,West Europe,High,0.790448671,Extreme Estimate,14.89101383,63.88406452,78.77507835
6427,Netherlands,Non-Residential,7 to 12,2049,0.06117455,0.003778752,0.016211256,West Europe,Low,0.481365236,Conservative Estimate,1.818959826,7.80353495,9.622494776
6428,Netherlands,Non-Residential,7 to 12,2049,0.06117455,0.003778752,0.016211256,West Europe,Medium (likely),0.680576558,Optimistic Estimate,2.571729999,11.03300064,13.60473064
6429,Netherlands,Non-Residential,7 to 12,2049,0.06117455,0.003778752,0.016211256,West Europe,High,0.790448671,Extreme Estimate,2.98690946,12.81416557,15.80107503
6430,Spain,Non-Residential,7 to 12,2049,0.102775981,0.006348472,0.027235635,West Europe,Low,0.481365236,Conservative Estimate,3.055933889,13.11028785,16.16622174
6431,Spain,Non-Residential,7 to 12,2049,0.102775981,0.006348472,0.027235635,West Europe,Medium (likely),0.680576558,Optimistic Estimate,4.320621459,18.5359347,22.85655616
6432,Spain,Non-Residential,7 to 12,2049,0.102775981,0.006348472,0.027235635,West Europe,High,0.790448671,Extreme Estimate,5.01814153,21.52837147,26.546513
6433,UK,Non-Residential,7 to 12,2049,0.198605928,0.012267888,0.052630571,West Europe,Low,0.481365236,Conservative Estimate,5.905334886,25.33452719,31.23986208
6434,UK,Non-Residential,7 to 12,2049,0.198605928,0.012267888,0.052630571,West Europe,Medium (likely),0.680576558,Optimistic Estimate,8.349237109,35.81913281,44.16836992
6435,UK,Non-Residential,7 to 12,2049,0.198605928,0.012267888,0.052630571,West Europe,High,0.790448671,Extreme Estimate,9.697135904,41.60176485,51.29890075
6436,Argentina,Non-Residential,7 to 12,2049,0.013921237,0.000859915,0.003689128,Latin America,Low,0.041298773,Conservative Estimate,0.035513427,0.152356453,0.18786988
6437,Argentina,Non-Residential,7 to 12,2049,0.013921237,0.000859915,0.003689128,Latin America,Medium (likely),0.330265536,Optimistic Estimate,0.284000226,1.218391773,1.502391999
6438,Argentina,Non-Residential,7 to 12,2049,0.013921237,0.000859915,0.003689128,Latin America,High,0.634152049,Extreme Estimate,0.545316738,2.339467957,2.884784695
6439,Brazil,Non-Residential,7 to 12,2049,0.480129142,0.029657577,0.127234223,Latin America,Low,0.041298773,Conservative Estimate,1.224821553,5.254617317,6.47943887
6440,Brazil,Non-Residential,7 to 12,2049,0.480129142,0.029657577,0.127234223,Latin America,Medium (likely),0.330265536,Optimistic Estimate,9.794875609,42.02107878,51.81595439
6441,Brazil,Non-Residential,7 to 12,2049,0.480129142,0.029657577,0.127234223,Latin America,High,0.634152049,Extreme Estimate,18.80741329,80.685843,99.49325629
6442,Chile,Non-Residential,7 to 12,2049,2.851843944,0.1761584,0.755738645,Latin America,Low,0.041298773,Conservative Estimate,7.275125844,31.21107898,38.48620483
6443,Chile,Non-Residential,7 to 12,2049,2.851843944,0.1761584,0.755738645,Latin America,Medium (likely),0.330265536,Optimistic Estimate,58.1790486,249.594429,307.7734776
6444,Chile,Non-Residential,7 to 12,2049,2.851843944,0.1761584,0.755738645,Latin America,High,0.634152049,Extreme Estimate,111.7112106,479.2532104,590.964421
6445,U.S.,Residential,7 to 12,2049,0.142524625,0.008803746,0.037769026,United States,Low,0.163610297,Conservative Estimate,1.440383516,6.179401518,7.619785034
6446,U.S.,Residential,7 to 12,2049,0.142524625,0.008803746,0.037769026,United States,Medium (likely),0.471958036,Optimistic Estimate,4.154998713,17.82539516,21.98039387
6447,U.S.,Residential,7 to 12,2049,0.142524625,0.008803746,0.037769026,United States,High,0.681020102,Extreme Estimate,5.995528061,25.7214657,31.71699376
6448,China,Residential,7 to 12,2049,109.7188972,6.77733628,29.07550776,China,Low,0.000279171,Conservative Estimate,1.89203425,8.117032155,10.00906641
6449,China,Residential,7 to 12,2049,109.7188972,6.77733628,29.07550776,China,Medium (likely),0.004809093,Optimistic Estimate,32.59284223,139.8268284,172.4196706
6450,China,Residential,7 to 12,2049,109.7188972,6.77733628,29.07550776,China,High,0.064564481,Extreme Estimate,437.5751994,1877.245068,2314.820267
6451,Austria,Residential,7 to 12,2049,0.071750187,0.004432009,0.0190138,West Europe,Low,0.481365236,Conservative Estimate,2.133415083,9.15258211,11.28599719
6452,Austria,Residential,7 to 12,2049,0.071750187,0.004432009,0.0190138,West Europe,Medium (likely),0.680576558,Optimistic Estimate,3.016321466,12.94034626,15.95666772
6453,Austria,Residential,7 to 12,2049,0.071750187,0.004432009,0.0190138,West Europe,High,0.790448671,Extreme Estimate,3.503275665,15.02943259,18.53270826
6454,France,Residential,7 to 12,2049,1.378045322,0.08512186,0.36518201,West Europe,Low,0.481365236,Conservative Estimate,40.97470401,175.7859246,216.7606286
6455,France,Residential,7 to 12,2049,1.378045322,0.08512186,0.36518201,West Europe,Medium (likely),0.680576558,Optimistic Estimate,57.93194219,248.5343157,306.4662579
6456,France,Residential,7 to 12,2049,1.378045322,0.08512186,0.36518201,West Europe,High,0.790448671,Extreme Estimate,67.28446076,288.6576348,355.9420956
6457,Germany,Residential,7 to 12,2049,0.06800771,0.004200836,0.018022043,West Europe,Low,0.481365236,Conservative Estimate,2.022136531,8.675185054,10.69732159
6458,Germany,Residential,7 to 12,2049,0.06800771,0.004200836,0.018022043,West Europe,Medium (likely),0.680576558,Optimistic Estimate,2.858990674,12.2653801,15.12437077
6459,Germany,Residential,7 to 12,2049,0.06800771,0.004200836,0.018022043,West Europe,High,0.790448671,Extreme Estimate,3.320545429,14.24550006,17.56604549
6460,Italy,Residential,7 to 12,2049,0.313023067,0.019335435,0.082951113,West Europe,Low,0.481365236,Conservative Estimate,9.307406159,39.92978197,49.23718813
6461,Italy,Residential,7 to 12,2049,0.313023067,0.019335435,0.082951113,West Europe,Medium (likely),0.680576558,Optimistic Estimate,13.1592437,56.45458282,69.61382652
6462,Italy,Residential,7 to 12,2049,0.313023067,0.019335435,0.082951113,West Europe,High,0.790448671,Extreme Estimate,15.28366878,65.56859685,80.85226563
6463,Netherlands,Residential,7 to 12,2049,0.015006761,0.000926968,0.003976792,West Europe,Low,0.481365236,Conservative Estimate,0.446209991,1.914289258,2.360499249
6464,Netherlands,Residential,7 to 12,2049,0.015006761,0.000926968,0.003976792,West Europe,Medium (likely),0.680576558,Optimistic Estimate,0.630872437,2.706511184,3.337383621
6465,Netherlands,Residential,7 to 12,2049,0.015006761,0.000926968,0.003976792,West Europe,High,0.790448671,Extreme Estimate,0.732720329,3.143449687,3.876170016
6466,Spain,Residential,7 to 12,2049,0.434664886,0.02684925,0.115186195,West Europe,Low,0.481365236,Conservative Estimate,12.92429557,55.44662984,68.37092541
6467,Spain,Residential,7 to 12,2049,0.434664886,0.02684925,0.115186195,West Europe,Medium (likely),0.680576558,Optimistic Estimate,18.27297016,78.393024,96.66599416
6468,Spain,Residential,7 to 12,2049,0.434664886,0.02684925,0.115186195,West Europe,High,0.790448671,Extreme Estimate,21.22295399,91.04877461,112.2717286
6469,UK,Residential,7 to 12,2049,0.130488101,0.00806025,0.034579347,West Europe,Low,0.481365236,Conservative Estimate,3.879924143,16.64529542,20.52521956
6470,UK,Residential,7 to 12,2049,0.130488101,0.00806025,0.034579347,West Europe,Medium (likely),0.680576558,Optimistic Estimate,5.485617202,23.53389281,29.01951001
6471,UK,Residential,7 to 12,2049,0.130488101,0.00806025,0.034579347,West Europe,High,0.790448671,Extreme Estimate,6.371213901,27.3331987,33.7044126
6472,Argentina,Residential,7 to 12,2049,0.225664284,0.013939283,0.059801035,Latin America,Low,0.041298773,Conservative Estimate,0.575675281,2.469709398,3.04538468
6473,Argentina,Residential,7 to 12,2049,0.225664284,0.013939283,0.059801035,Latin America,Medium (likely),0.330265536,Optimistic Estimate,4.603664718,19.75022099,24.3538857
6474,Argentina,Residential,7 to 12,2049,0.225664284,0.013939283,0.059801035,Latin America,High,0.634152049,Extreme Estimate,8.839624765,37.92294905,46.76257381
6475,Brazil,Residential,7 to 12,2049,2.869219207,0.17723167,0.76034309,Latin America,Low,0.041298773,Conservative Estimate,7.319450579,31.4012369,38.72068748
6476,Brazil,Residential,7 to 12,2049,2.869219207,0.17723167,0.76034309,Latin America,Medium (likely),0.330265536,Optimistic Estimate,58.53351269,251.1151184,309.6486311
6477,Brazil,Residential,7 to 12,2049,2.869219207,0.17723167,0.76034309,Latin America,High,0.634152049,Extreme Estimate,112.391827,482.1731284,594.5649554
6478,Chile,Residential,7 to 12,2049,2.992341762,0.184836951,0.792970567,Latin America,Low,0.041298773,Conservative Estimate,7.633539322,32.74871168,40.382251
6479,Chile,Residential,7 to 12,2049,2.992341762,0.184836951,0.792970567,Latin America,Medium (likely),0.330265536,Optimistic Estimate,61.04527464,261.8908496,322.9361243
6480,Chile,Residential,7 to 12,2049,2.992341762,0.184836951,0.792970567,Latin America,High,0.634152049,Extreme Estimate,117.214731,502.8639099,620.0786409
6481,U.S.,Non-Residential,6 & lower,2050,28.91189296,1.516428786,6.013673736,United States,Low,0.069222818,Conservative Estimate,104.9714738,416.2834422,521.254916
6482,U.S.,Non-Residential,6 & lower,2050,28.91189296,1.516428786,6.013673736,United States,Medium (likely),0.221182673,Optimistic Estimate,335.4077724,1330.120432,1665.528204
6483,U.S.,Non-Residential,6 & lower,2050,28.91189296,1.516428786,6.013673736,United States,High,0.365285327,Extreme Estimate,553.9291846,2196.706776,2750.635961
6484,China,Non-Residential,6 & lower,2050,53.24700052,2.792805177,11.07537611,China,Low,0.001405418,Conservative Estimate,3.925057292,15.56552749,19.49058478
6485,China,Non-Residential,6 & lower,2050,53.24700052,2.792805177,11.07537611,China,Medium (likely),0.030448678,Optimistic Estimate,85.03722624,337.2305636,422.2677898
6486,China,Non-Residential,6 & lower,2050,53.24700052,2.792805177,11.07537611,China,High,0.226545537,Extreme Estimate,632.6975474,2509.077023,3141.77457
6487,Austria,Non-Residential,6 & lower,2050,0.249254544,0.013073401,0.051844945,West Europe,Low,0.161868402,Conservative Estimate,2.116170503,8.392058431,10.50822893
6488,Austria,Non-Residential,6 & lower,2050,0.249254544,0.013073401,0.051844945,West Europe,Medium (likely),0.269460387,Optimistic Estimate,3.522763646,13.97015898,17.49292262
6489,Austria,Non-Residential,6 & lower,2050,0.249254544,0.013073401,0.051844945,West Europe,High,0.362627503,Extreme Estimate,4.740774701,18.80040301,23.54117771
6490,France,Non-Residential,6 & lower,2050,2.613765822,0.137092017,0.543663291,West Europe,Low,0.161868402,Conservative Estimate,22.1908658,88.00190822,110.192774
6491,France,Non-Residential,6 & lower,2050,2.613765822,0.137092017,0.543663291,West Europe,Medium (likely),0.269460387,Optimistic Estimate,36.94086804,146.4957207,183.4365887
6492,France,Non-Residential,6 & lower,2050,2.613765822,0.137092017,0.543663291,West Europe,High,0.362627503,Extreme Estimate,49.71333595,197.1472617,246.8605977
6493,Germany,Non-Residential,6 & lower,2050,3.009726642,0.157860162,0.626023142,West Europe,Low,0.161868402,Conservative Estimate,25.55257225,101.3333656,126.8859379
6494,Germany,Non-Residential,6 & lower,2050,3.009726642,0.157860162,0.626023142,West Europe,Medium (likely),0.269460387,Optimistic Estimate,42.53706042,168.6884379,211.2254983
6495,Germany,Non-Residential,6 & lower,2050,3.009726642,0.157860162,0.626023142,West Europe,High,0.362627503,Extreme Estimate,57.24443652,227.0132087,284.2576452
6496,Italy,Non-Residential,6 & lower,2050,1.648709958,0.086474837,0.342931671,West Europe,Low,0.161868402,Conservative Estimate,13.99754374,55.50980167,69.50734541
6497,Italy,Non-Residential,6 & lower,2050,1.648709958,0.086474837,0.342931671,West Europe,Medium (likely),0.269460387,Optimistic Estimate,23.30154311,92.40650081,115.7080439
6498,Italy,Non-Residential,6 & lower,2050,1.648709958,0.086474837,0.342931671,West Europe,High,0.362627503,Extreme Estimate,31.35815433,124.3564557,155.71461
6499,Netherlands,Non-Residential,6 & lower,2050,0.454985712,0.023864001,0.094637028,West Europe,Low,0.161868402,Conservative Estimate,3.862827645,15.31874452,19.18157217
6500,Netherlands,Non-Residential,6 & lower,2050,0.454985712,0.023864001,0.094637028,West Europe,Medium (likely),0.269460387,Optimistic Estimate,6.430402832,25.5009302,31.93133304
6501,Netherlands,Non-Residential,6 & lower,2050,0.454985712,0.023864001,0.094637028,West Europe,High,0.362627503,Extreme Estimate,8.65374295,34.3179892,42.97173215
6502,Spain,Non-Residential,6 & lower,2050,1.383071052,0.072542077,0.287678779,West Europe,Low,0.161868402,Conservative Estimate,11.74227004,46.56610426,58.3083743
6503,Spain,Non-Residential,6 & lower,2050,1.383071052,0.072542077,0.287678779,West Europe,Medium (likely),0.269460387,Optimistic Estimate,19.54721605,77.51803503,97.06525108
6504,Spain,Non-Residential,6 & lower,2050,1.383071052,0.072542077,0.287678779,West Europe,High,0.362627503,Extreme Estimate,26.30575214,104.3202373,130.6259894
6505,UK,Non-Residential,6 & lower,2050,1.909611612,0.100159129,0.397199215,West Europe,Low,0.161868402,Conservative Estimate,16.21259818,64.29400232,80.50660049
6506,UK,Non-Residential,6 & lower,2050,1.909611612,0.100159129,0.397199215,West Europe,Medium (likely),0.269460387,Optimistic Estimate,26.98891766,107.0294542,134.0183719
6507,UK,Non-Residential,6 & lower,2050,1.909611612,0.100159129,0.397199215,West Europe,High,0.362627503,Extreme Estimate,36.32045488,144.0353597,180.3558146
6508,Argentina,Non-Residential,6 & lower,2050,0.125891669,0.006603018,0.026185467,Latin America,Low,0.01112371,Conservative Estimate,0.073450055,0.291279532,0.364729587
6509,Argentina,Non-Residential,6 & lower,2050,0.125891669,0.006603018,0.026185467,Latin America,Medium (likely),0.120452255,Optimistic Estimate,0.795348413,3.154098567,3.949446979
6510,Argentina,Non-Residential,6 & lower,2050,0.125891669,0.006603018,0.026185467,Latin America,High,0.346204238,Extreme Estimate,2.28599283,9.065519707,11.35151254
6511,Brazil,Non-Residential,6 & lower,2050,2.318346313,0.121597264,0.482216033,Latin America,Low,0.01112371,Conservative Estimate,1.352612653,5.364031112,6.716643765
6512,Brazil,Non-Residential,6 & lower,2050,2.318346313,0.121597264,0.482216033,Latin America,Medium (likely),0.120452255,Optimistic Estimate,14.64666466,58.08400858,72.73067325
6513,Brazil,Non-Residential,6 & lower,2050,2.318346313,0.121597264,0.482216033,Latin America,High,0.346204238,Extreme Estimate,42.09748819,166.9452344,209.0427226
6514,Chile,Non-Residential,6 & lower,2050,1.011357565,0.053045704,0.210362374,Latin America,Low,0.01112371,Conservative Estimate,0.590065009,2.340009952,2.930074961
6515,Chile,Non-Residential,6 & lower,2050,1.011357565,0.053045704,0.210362374,Latin America,Medium (likely),0.120452255,Optimistic Estimate,6.389474699,25.33862226,31.72809696
